Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Run_Name,Run_Dir,Experiment_ID,FS_METHOD,FS_N_FEATURES,USE_SMOTE,N_Unique_Selected_Features,Max_Selection_Count,Mean_Selection_Count
SVM_RBF,0.8125,0.0353375188268145,0.765079365079365,0.848908421123077,0.0768116582334915,0.823823126081703,0.7053221288515406,0.0503961388430194,0.6991150442477876,0.6997222222222222,0.0590090973509069,0.6847619047619048,0.7326814362108479,0.1523948055183276,0.6986301369863014,0.8434920634920635,0.1760534287532116,0.8095238095238095,0.7505298142717497,0.0612029030718274,0.75,0.555952380952381,0.26281228050565,0.56,7.6,7.6,2.939387691339814,4,6.0,12,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/ADC_Post1_Post2_Pre/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,21,4,1.8095238095238095
SVM_RBF,0.8057539682539682,0.0443603938804142,0.7806349206349207,0.8331315471256149,0.0887875471867106,0.8077187212172838,0.7403221288515406,0.0426288844643752,0.7345132743362832,0.7300396825396825,0.017958968939828,0.7309523809523809,0.7631060606060606,0.0875423287357464,0.7619047619047619,0.7812698412698413,0.1367786168327335,0.7619047619047619,0.7594125159642401,0.0661745659988261,0.7619047619047619,0.6788095238095238,0.1444561306976797,0.7,7.6,7.6,2.939387691339814,4,6.0,12,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/ADC_Post1_Post2_Pre/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,21,4,1.8095238095238095
ExtraTrees,0.7918253968253969,0.067935580768039,0.7425396825396826,0.823575134635966,0.1434823380348452,0.752714439116676,0.7048459383753501,0.0386616880871026,0.6991150442477876,0.7030555555555555,0.0362815617893653,0.6971428571428572,0.7432034632034632,0.0937216540107017,0.7377049180327869,0.7415873015873016,0.1357617108262864,0.7142857142857143,0.7271957671957672,0.0627457013640659,0.7258064516129032,0.6645238095238095,0.1364898474541234,0.68,7.6,7.6,2.939387691339814,4,6.0,12,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/ADC_Post1_Post2_Pre/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,21,4,1.8095238095238095
SVM_Linear,0.7903968253968254,0.055147252431497,0.7784126984126983,0.8385583375735243,0.0699097335828224,0.8097468382205573,0.7420868347338937,0.0488500468766565,0.7345132743362832,0.7369841269841271,0.0474822108021054,0.735079365079365,0.7994117647058824,0.1147948373023816,0.7796610169491526,0.7525396825396825,0.1694197409597186,0.7301587301587301,0.7523290986085904,0.0754176115762844,0.7540983606557377,0.7214285714285714,0.197432499444075,0.74,7.6,7.6,2.939387691339814,4,6.0,12,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/ADC_Post1_Post2_Pre/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,21,4,1.8095238095238095
LogisticRegression,0.7901587301587302,0.0418054378449612,0.7765079365079365,0.8403212033299768,0.0610471474122713,0.8113737352637214,0.7254201680672269,0.0679893734661135,0.7168141592920354,0.7187301587301589,0.065123581572232,0.715079365079365,0.7618181818181817,0.1045098753687266,0.7540983606557377,0.7503174603174603,0.1192290680694667,0.7301587301587301,0.7452026618269812,0.0741267419965312,0.7419354838709677,0.687142857142857,0.1606364891070925,0.7,7.6,7.6,2.939387691339814,4,6.0,12,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/ADC_Post1_Post2_Pre/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,21,4,1.8095238095238095
LogisticRegression,0.7792857142857142,0.0471246825102098,0.7682539682539682,0.8341191074382526,0.0838372365440471,0.8083378917009849,0.7199439775910366,0.0802875518708459,0.7079646017699115,0.7103174603174602,0.0626335811086137,0.7071428571428571,0.7558333333333332,0.107870807501896,0.75,0.7334920634920635,0.1642043353386753,0.7142857142857143,0.7299749373433584,0.1025056651390881,0.7317073170731707,0.687142857142857,0.1606364891070925,0.7,7.6,7.6,2.939387691339814,4,6.0,12,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/ADC_Post1_Post2_Pre/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,21,4,1.8095238095238095
SVM_Linear,0.778095238095238,0.0568147547009214,0.7622222222222222,0.8268325339653677,0.0865324725114295,0.809528173447005,0.7254201680672269,0.0568653322809756,0.7168141592920354,0.723968253968254,0.0507915426149804,0.7088888888888889,0.7455156608097784,0.1205769561572166,0.7313432835820896,0.8036507936507936,0.1299723791809713,0.7777777777777778,0.7569267997580157,0.0706022027680802,0.7538461538461538,0.6442857142857144,0.1571688290225722,0.64,7.6,7.6,2.939387691339814,4,6.0,12,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/ADC_Post1_Post2_Pre/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,21,4,1.8095238095238095
KNN,0.7778968253968254,0.0354957156595542,0.743968253968254,0.7918675081845876,0.1037072646265663,0.7682110571099576,0.7077030812324929,0.0610306873620209,0.6991150442477876,0.7005952380952382,0.0357746403604582,0.7012698412698413,0.7618037518037518,0.0813506010253418,0.7543859649122807,0.7080952380952381,0.1660444925150575,0.6825396825396826,0.7158306316927007,0.0868698216482859,0.7166666666666667,0.6930952380952381,0.1572842077115972,0.72,7.6,7.6,2.939387691339814,4,6.0,12,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/ADC_Post1_Post2_Pre/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,21,4,1.8095238095238095
LogisticRegression,0.7751984126984126,0.0505294467978938,0.7536507936507937,0.8275829254247583,0.0986724001863703,0.8057047435726976,0.6692717086834735,0.0633198590185747,0.6637168141592921,0.6666269841269842,0.0566157901528664,0.655079365079365,0.7052777777777777,0.1250567772288419,0.6865671641791045,0.7592063492063492,0.1646021796666751,0.7301587301587301,0.7061067197909303,0.0862715872605777,0.7076923076923077,0.574047619047619,0.1939247346809799,0.58,10.0,10.0,4.560701700396552,4,10.0,18,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/ADC_Post1_Post2_Pre/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,41,3,1.2195121951219512
NaiveBayes,0.7723809523809524,0.072223356000171,0.6704761904761904,0.772094769625662,0.1259429986367258,0.6893426755286183,0.6390756302521009,0.097524257817906,0.6371681415929203,0.6396428571428572,0.0875444313639479,0.6292063492063492,0.696111111111111,0.1358966564510249,0.6666666666666666,0.7147619047619048,0.1826042673875065,0.6984126984126984,0.6765491288817861,0.0906672971640453,0.6821705426356589,0.5645238095238095,0.2736193956870476,0.56,10.0,10.0,4.560701700396552,4,10.0,18,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/ADC_Post1_Post2_Pre/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,41,3,1.2195121951219512
